layer,linear,config,M,N,K,tier1_x_db,tier1_w_db,tier2_db
48,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.75,15.081,19.383
48,self_attn.k_proj,w4a8-pc,2048,1024,5120,27.473,13.515,17.725
48,self_attn.v_proj,w8a8,2048,1024,5120,27.473,38.094,26.84
48,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.75,39.667,29.963
48,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.75,14.512,14.469
48,self_attn.v_proj,w4a8-pc,2048,1024,5120,27.473,12.944,12.967
48,self_attn.o_proj,w8a8,2048,5120,5120,33.488,40.129,32.979
48,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.802,41.61,35.951
48,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.802,16.434,16.859
48,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.488,14.965,15.275
48,mlp.gate_proj,w8a8,2048,27648,5120,31.966,39.751,34.38
48,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,35.314,41.193,37.364
48,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,35.314,16.078,19.136
48,mlp.gate_proj,w4a8-pc,2048,27648,5120,31.966,14.719,17.729
48,mlp.up_proj,w8a8,2048,27648,5120,31.966,40.372,31.678
48,mlp.up_proj,w8a8-mg1024,2048,27648,5120,35.314,41.607,34.676
48,mlp.up_proj,w4a8-mg1024,2048,27648,5120,35.314,16.438,16.703
48,mlp.up_proj,w4a8-pc,2048,27648,5120,31.966,15.228,15.445
48,mlp.down_proj,w8a8,2048,5120,27648,21.438,38.145,22.064
48,mlp.down_proj,w8a8-mg1024,2048,5120,27648,29.528,41.285,29.98
48,mlp.down_proj,w4a8-mg1024,2048,5120,27648,29.528,16.186,16.695
48,mlp.down_proj,w4a8-pc,2048,5120,27648,21.438,13.471,13.224
49,self_attn.q_proj,w8a8,2048,5120,5120,26.86,39.839,28.031
49,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.386,41.203,31.426
49,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.386,16.028,17.234
49,self_attn.q_proj,w4a8-pc,2048,5120,5120,26.86,14.661,15.779
49,self_attn.k_proj,w8a8,2048,1024,5120,26.86,38.685,31.092
49,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.386,40.33,34.485
49,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.386,15.164,19.64
49,self_attn.k_proj,w4a8-pc,2048,1024,5120,26.86,13.524,17.861
49,self_attn.v_proj,w8a8,2048,1024,5120,26.86,40.069,25.781
49,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.386,41.253,29.154
49,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.386,16.09,15.28
49,self_attn.v_proj,w4a8-pc,2048,1024,5120,26.86,14.905,14.055
49,self_attn.o_proj,w8a8,2048,5120,5120,33.536,40.17,33.319
49,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.74,41.635,36.222
49,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.74,16.462,17.086
49,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.536,15.013,15.625
49,mlp.gate_proj,w8a8,2048,27648,5120,31.091,39.656,33.959
49,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,34.479,41.083,37.024
49,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,34.479,15.953,19.353
49,mlp.gate_proj,w4a8-pc,2048,27648,5120,31.091,14.593,17.915
49,mlp.up_proj,w8a8,2048,27648,5120,31.091,40.251,30.884
49,mlp.up_proj,w8a8-mg1024,2048,27648,5120,34.479,41.521,33.969
49,mlp.up_proj,w4a8-mg1024,2048,27648,5120,34.479,16.351,16.589
49,mlp.up_proj,w4a8-pc,2048,27648,5120,31.091,15.114,15.317
49,mlp.down_proj,w8a8,2048,5120,27648,20.924,38.03,21.716
49,mlp.down_proj,w8a8-mg1024,2048,5120,27648,29.069,41.081,29.694
49,mlp.down_proj,w4a8-mg1024,2048,5120,27648,29.069,16.0,16.624
49,mlp.down_proj,w4a8-pc,2048,5120,27648,20.924,13.32,13.03
50,self_attn.q_proj,w8a8,2048,5120,5120,26.758,39.796,27.512
50,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.287,41.184,30.902
50,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.287,16.011,16.814
50,self_attn.q_proj,w4a8-pc,2048,5120,5120,26.758,14.625,15.347
50,self_attn.k_proj,w8a8,2048,1024,5120,26.758,38.892,30.63
50,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.287,40.529,34.025
50,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.287,15.353,19.461
50,self_attn.k_proj,w4a8-pc,2048,1024,5120,26.758,13.717,17.679
50,self_attn.v_proj,w8a8,2048,1024,5120,26.758,39.113,25.864
50,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.287,40.523,29.253
50,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.287,15.358,14.745
50,self_attn.v_proj,w4a8-pc,2048,1024,5120,26.758,13.949,13.381
50,self_attn.o_proj,w8a8,2048,5120,5120,33.634,40.067,34.938
50,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.724,41.544,37.63
50,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.724,16.37,18.57
50,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.634,14.949,17.095
50,mlp.gate_proj,w8a8,2048,27648,5120,29.767,39.888,33.414
50,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,33.658,41.239,36.979
50,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,33.658,16.092,20.079
50,mlp.gate_proj,w4a8-pc,2048,27648,5120,29.767,14.78,18.678
50,mlp.up_proj,w8a8,2048,27648,5120,29.767,40.414,29.652
50,mlp.up_proj,w8a8-mg1024,2048,27648,5120,33.658,41.618,33.241
50,mlp.up_proj,w4a8-mg1024,2048,27648,5120,33.658,16.448,16.631
50,mlp.up_proj,w4a8-pc,2048,27648,5120,29.767,15.271,15.375
50,mlp.down_proj,w8a8,2048,5120,27648,19.895,38.271,20.506
50,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.477,41.213,28.941
50,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.477,16.082,16.471
50,mlp.down_proj,w4a8-pc,2048,5120,27648,19.895,13.418,12.659
51,self_attn.q_proj,w8a8,2048,5120,5120,26.26,39.948,27.452
51,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,29.906,41.275,30.964
51,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,29.906,16.099,17.339
51,self_attn.q_proj,w4a8-pc,2048,5120,5120,26.26,14.772,15.843
51,self_attn.k_proj,w8a8,2048,1024,5120,26.26,39.137,29.997
51,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,29.906,40.622,33.495
51,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,29.906,15.452,19.417
51,self_attn.k_proj,w4a8-pc,2048,1024,5120,26.26,13.983,17.778
51,self_attn.v_proj,w8a8,2048,1024,5120,26.26,38.937,25.49
51,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,29.906,40.362,28.986
51,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,29.906,15.198,14.756
51,self_attn.v_proj,w4a8-pc,2048,1024,5120,26.26,13.77,13.26
51,self_attn.o_proj,w8a8,2048,5120,5120,34.211,39.649,34.108
51,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,37.082,41.327,36.687
51,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,37.082,16.173,17.21
51,self_attn.o_proj,w4a8-pc,2048,5120,5120,34.211,14.55,15.524
51,mlp.gate_proj,w8a8,2048,27648,5120,29.393,40.016,33.154
51,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,33.512,41.342,36.938
51,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,33.512,16.184,20.259
51,mlp.gate_proj,w4a8-pc,2048,27648,5120,29.393,14.897,18.855
51,mlp.up_proj,w8a8,2048,27648,5120,29.393,40.387,29.262
51,mlp.up_proj,w8a8-mg1024,2048,27648,5120,33.512,41.616,33.071
51,mlp.up_proj,w4a8-mg1024,2048,27648,5120,33.512,16.461,16.582
51,mlp.up_proj,w4a8-pc,2048,27648,5120,29.393,15.279,15.32
51,mlp.down_proj,w8a8,2048,5120,27648,19.151,38.155,19.653
51,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.282,41.259,28.647
51,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.282,16.133,16.398
51,mlp.down_proj,w4a8-pc,2048,5120,27648,19.151,13.396,12.179
52,self_attn.q_proj,w8a8,2048,5120,5120,26.6,40.01,27.263
52,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.132,41.359,30.664
52,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.132,16.182,16.879
52,self_attn.q_proj,w4a8-pc,2048,5120,5120,26.6,14.831,15.399
52,self_attn.k_proj,w8a8,2048,1024,5120,26.6,38.561,30.542
52,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.132,40.239,33.923
52,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.132,15.07,19.153
52,self_attn.k_proj,w4a8-pc,2048,1024,5120,26.6,13.398,17.367
52,self_attn.v_proj,w8a8,2048,1024,5120,26.6,38.121,25.708
52,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.132,39.637,29.081
52,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.132,14.473,14.017
52,self_attn.v_proj,w4a8-pc,2048,1024,5120,26.6,12.958,12.517
52,self_attn.o_proj,w8a8,2048,5120,5120,33.371,39.901,33.936
52,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.817,41.346,36.931
52,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.817,16.173,17.635
52,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.371,14.735,16.201
52,mlp.gate_proj,w8a8,2048,27648,5120,29.357,40.158,32.928
52,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,33.506,41.461,36.752
52,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,33.506,16.294,20.141
52,mlp.gate_proj,w4a8-pc,2048,27648,5120,29.357,15.023,18.779
52,mlp.up_proj,w8a8,2048,27648,5120,29.357,40.569,29.216
52,mlp.up_proj,w8a8-mg1024,2048,27648,5120,33.506,41.744,33.06
52,mlp.up_proj,w4a8-mg1024,2048,27648,5120,33.506,16.567,16.669
52,mlp.up_proj,w4a8-pc,2048,27648,5120,29.357,15.413,15.425
52,mlp.down_proj,w8a8,2048,5120,27648,18.702,38.135,19.319
52,mlp.down_proj,w8a8-mg1024,2048,5120,27648,27.908,41.305,28.396
52,mlp.down_proj,w4a8-mg1024,2048,5120,27648,27.908,16.182,16.46
52,mlp.down_proj,w4a8-pc,2048,5120,27648,18.702,13.391,12.005
53,self_attn.q_proj,w8a8,2048,5120,5120,27.411,39.94,28.025
53,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.832,41.311,31.301
53,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.832,16.137,16.853
53,self_attn.q_proj,w4a8-pc,2048,5120,5120,27.411,14.768,15.392
53,self_attn.k_proj,w8a8,2048,1024,5120,27.411,38.865,31.007
53,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.832,40.485,34.265
53,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.832,15.317,19.112
53,self_attn.k_proj,w4a8-pc,2048,1024,5120,27.411,13.701,17.376
53,self_attn.v_proj,w8a8,2048,1024,5120,27.411,38.304,27.029
53,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.832,39.831,30.265
53,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.832,14.668,14.783
53,self_attn.v_proj,w4a8-pc,2048,1024,5120,27.411,13.14,13.328
53,self_attn.o_proj,w8a8,2048,5120,5120,32.878,39.322,32.765
53,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.544,41.46,36.085
53,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.544,16.303,17.063
53,self_attn.o_proj,w4a8-pc,2048,5120,5120,32.878,14.263,14.996
53,mlp.gate_proj,w8a8,2048,27648,5120,29.481,40.354,33.138
53,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,33.586,41.607,36.914
53,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,33.586,16.449,20.381
53,mlp.gate_proj,w4a8-pc,2048,27648,5120,29.481,15.234,19.057
53,mlp.up_proj,w8a8,2048,27648,5120,29.481,40.654,29.387
53,mlp.up_proj,w8a8-mg1024,2048,27648,5120,33.586,41.803,33.184
53,mlp.up_proj,w4a8-mg1024,2048,27648,5120,33.586,16.637,16.793
53,mlp.up_proj,w4a8-pc,2048,27648,5120,29.481,15.516,15.583
53,mlp.down_proj,w8a8,2048,5120,27648,20.636,38.3,21.11
53,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.686,41.389,29.02
53,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.686,16.263,16.308
53,mlp.down_proj,w4a8-pc,2048,5120,27648,20.636,13.531,11.179
54,self_attn.q_proj,w8a8,2048,5120,5120,26.925,40.082,27.234
54,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.43,41.396,30.594
54,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.43,16.218,16.562
54,self_attn.q_proj,w4a8-pc,2048,5120,5120,26.925,14.909,15.156
54,self_attn.k_proj,w8a8,2048,1024,5120,26.925,38.714,30.559
54,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.43,40.333,33.904
54,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.43,15.165,19.056
54,self_attn.k_proj,w4a8-pc,2048,1024,5120,26.925,13.551,17.279
54,self_attn.v_proj,w8a8,2048,1024,5120,26.925,38.473,26.447
54,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.43,40.02,29.808
54,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.43,14.86,14.8
54,self_attn.v_proj,w4a8-pc,2048,1024,5120,26.925,13.314,13.233
54,self_attn.o_proj,w8a8,2048,5120,5120,33.613,40.427,33.128
54,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,37.238,41.753,36.241
54,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,37.238,16.573,16.885
54,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.613,15.255,15.551
54,mlp.gate_proj,w8a8,2048,27648,5120,29.501,40.541,33.166
54,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,33.518,41.729,36.875
54,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,33.518,16.554,20.486
54,mlp.gate_proj,w4a8-pc,2048,27648,5120,29.501,15.387,19.22
54,mlp.up_proj,w8a8,2048,27648,5120,29.501,40.794,29.323
54,mlp.up_proj,w8a8-mg1024,2048,27648,5120,33.518,41.898,33.047
54,mlp.up_proj,w4a8-mg1024,2048,27648,5120,33.518,16.716,16.761
54,mlp.up_proj,w4a8-pc,2048,27648,5120,29.501,15.626,15.588
54,mlp.down_proj,w8a8,2048,5120,27648,20.344,38.717,20.833
54,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.472,41.617,28.832
54,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.472,16.458,16.678
54,mlp.down_proj,w4a8-pc,2048,5120,27648,20.344,13.737,12.049
55,self_attn.q_proj,w8a8,2048,5120,5120,27.017,39.643,27.835
55,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.558,41.125,31.228
55,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.558,15.954,16.878
55,self_attn.q_proj,w4a8-pc,2048,5120,5120,27.017,14.487,15.307
55,self_attn.k_proj,w8a8,2048,1024,5120,27.017,38.895,30.574
55,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.558,40.523,33.951
55,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.558,15.353,19.132
55,self_attn.k_proj,w4a8-pc,2048,1024,5120,27.017,13.746,17.377
55,self_attn.v_proj,w8a8,2048,1024,5120,27.017,38.769,26.168
55,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.558,40.266,29.531
55,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.558,15.103,14.724
55,self_attn.v_proj,w4a8-pc,2048,1024,5120,27.017,13.609,13.229
55,self_attn.o_proj,w8a8,2048,5120,5120,32.857,40.154,32.078
55,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.294,41.609,35.084
55,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.294,16.433,16.297
55,self_attn.o_proj,w4a8-pc,2048,5120,5120,32.857,15.001,14.875
55,mlp.gate_proj,w8a8,2048,27648,5120,29.999,40.55,33.431
55,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,33.892,41.733,36.997
55,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,33.892,16.564,20.302
55,mlp.gate_proj,w4a8-pc,2048,27648,5120,29.999,15.408,19.076
55,mlp.up_proj,w8a8,2048,27648,5120,29.999,40.786,29.804
55,mlp.up_proj,w8a8-mg1024,2048,27648,5120,33.892,41.892,33.389
55,mlp.up_proj,w4a8-mg1024,2048,27648,5120,33.892,16.714,16.796
55,mlp.up_proj,w4a8-pc,2048,27648,5120,29.999,15.626,15.631
55,mlp.down_proj,w8a8,2048,5120,27648,20.177,38.693,20.646
55,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.445,41.624,28.784
55,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.445,16.48,16.584
55,mlp.down_proj,w4a8-pc,2048,5120,27648,20.177,13.769,12.218
56,self_attn.q_proj,w8a8,2048,5120,5120,27.167,39.807,27.451
56,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.623,41.264,30.773
56,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.623,16.089,16.49
56,self_attn.q_proj,w4a8-pc,2048,5120,5120,27.167,14.631,14.94
56,self_attn.k_proj,w8a8,2048,1024,5120,27.167,38.398,30.693
56,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.623,40.148,33.989
56,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.623,14.977,18.803
56,self_attn.k_proj,w4a8-pc,2048,1024,5120,27.167,13.234,16.892
56,self_attn.v_proj,w8a8,2048,1024,5120,27.167,38.334,26.851
56,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.623,39.9,30.144
56,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.623,14.731,14.889
56,self_attn.v_proj,w4a8-pc,2048,1024,5120,27.167,13.162,13.335
56,self_attn.o_proj,w8a8,2048,5120,5120,33.289,40.493,33.806
56,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.856,41.753,36.875
56,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.856,16.575,17.738
56,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.289,15.333,16.509
56,mlp.gate_proj,w8a8,2048,27648,5120,30.516,40.546,33.873
56,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,34.206,41.743,37.234
56,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,34.206,16.582,20.294
56,mlp.gate_proj,w4a8-pc,2048,27648,5120,30.516,15.429,19.023
56,mlp.up_proj,w8a8,2048,27648,5120,30.516,40.837,30.315
56,mlp.up_proj,w8a8-mg1024,2048,27648,5120,34.206,41.917,33.693
56,mlp.up_proj,w4a8-mg1024,2048,27648,5120,34.206,16.736,16.852
56,mlp.up_proj,w4a8-pc,2048,27648,5120,30.516,15.669,15.725
56,mlp.down_proj,w8a8,2048,5120,27648,20.089,38.802,20.703
56,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.447,41.702,28.922
56,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.447,16.548,16.863
56,mlp.down_proj,w4a8-pc,2048,5120,27648,20.089,13.845,12.242
57,self_attn.q_proj,w8a8,2048,5120,5120,28.562,39.805,28.758
57,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,31.812,41.254,31.852
57,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,31.812,16.077,16.521
57,self_attn.q_proj,w4a8-pc,2048,5120,5120,28.562,14.637,15.013
57,self_attn.k_proj,w8a8,2048,1024,5120,28.562,38.623,31.55
57,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,31.812,40.347,34.609
57,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,31.812,15.192,18.596
57,self_attn.k_proj,w4a8-pc,2048,1024,5120,28.562,13.503,16.795
57,self_attn.v_proj,w8a8,2048,1024,5120,28.562,38.751,28.516
57,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,31.812,40.294,31.585
57,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,31.812,15.124,15.428
57,self_attn.v_proj,w4a8-pc,2048,1024,5120,28.562,13.585,13.883
57,self_attn.o_proj,w8a8,2048,5120,5120,33.461,40.512,33.776
57,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.799,41.747,36.67
57,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.799,16.572,17.582
57,self_attn.o_proj,w4a8-pc,2048,5120,5120,33.461,15.346,16.335
57,mlp.gate_proj,w8a8,2048,27648,5120,31.776,40.63,34.671
57,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,35.12,41.802,37.667
57,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,35.12,16.625,20.033
57,mlp.gate_proj,w4a8-pc,2048,27648,5120,31.776,15.472,18.82
57,mlp.up_proj,w8a8,2048,27648,5120,31.776,40.848,31.435
57,mlp.up_proj,w8a8-mg1024,2048,27648,5120,35.12,41.928,34.443
57,mlp.up_proj,w4a8-mg1024,2048,27648,5120,35.12,16.745,16.857
57,mlp.up_proj,w4a8-pc,2048,27648,5120,31.776,15.676,15.749
57,mlp.down_proj,w8a8,2048,5120,27648,20.016,39.105,20.5
57,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.313,41.784,28.677
57,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.313,16.62,16.823
57,mlp.down_proj,w4a8-pc,2048,5120,27648,20.016,14.091,12.536
58,self_attn.q_proj,w8a8,2048,5120,5120,26.985,39.833,26.67
58,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.479,41.247,30.032
58,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.479,16.072,15.847
58,self_attn.q_proj,w4a8-pc,2048,5120,5120,26.985,14.664,14.362
58,self_attn.k_proj,w8a8,2048,1024,5120,26.985,38.657,30.347
58,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.479,40.356,33.703
58,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.479,15.186,18.796
58,self_attn.k_proj,w4a8-pc,2048,1024,5120,26.985,13.501,16.942
58,self_attn.v_proj,w8a8,2048,1024,5120,26.985,38.249,27.42
58,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.479,39.833,30.752
58,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.479,14.666,15.505
58,self_attn.v_proj,w4a8-pc,2048,1024,5120,26.985,13.09,13.917
58,self_attn.o_proj,w8a8,2048,5120,5120,32.805,40.244,32.688
58,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,36.592,41.688,36.016
58,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,36.592,16.522,16.988
58,self_attn.o_proj,w4a8-pc,2048,5120,5120,32.805,15.16,15.532
58,mlp.gate_proj,w8a8,2048,27648,5120,33.008,40.53,35.486
58,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,35.847,41.727,38.003
58,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,35.847,16.558,19.736
58,mlp.gate_proj,w4a8-pc,2048,27648,5120,33.008,15.389,18.533
58,mlp.up_proj,w8a8,2048,27648,5120,33.008,40.798,32.554
58,mlp.up_proj,w8a8-mg1024,2048,27648,5120,35.847,41.898,35.078
58,mlp.up_proj,w4a8-mg1024,2048,27648,5120,35.847,16.719,16.9
58,mlp.up_proj,w4a8-pc,2048,27648,5120,33.008,15.635,15.779
58,mlp.down_proj,w8a8,2048,5120,27648,20.552,38.9,20.847
58,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.706,41.729,28.868
58,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.706,16.577,16.658
58,mlp.down_proj,w4a8-pc,2048,5120,27648,20.552,13.951,12.61
59,self_attn.q_proj,w8a8,2048,5120,5120,27.623,39.412,28.161
59,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.931,40.972,31.327
59,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.931,15.799,16.512
59,self_attn.q_proj,w4a8-pc,2048,5120,5120,27.623,14.246,14.913
59,self_attn.k_proj,w8a8,2048,1024,5120,27.623,38.024,31.033
59,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.931,39.883,34.181
59,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.931,14.729,18.524
59,self_attn.k_proj,w4a8-pc,2048,1024,5120,27.623,12.91,16.592
59,self_attn.v_proj,w8a8,2048,1024,5120,27.623,38.321,27.687
59,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.931,39.818,30.828
59,self_attn.v_proj,w4a8-mg1024,2048,1024,5120,30.931,14.655,15.34
59,self_attn.v_proj,w4a8-pc,2048,1024,5120,27.623,13.164,13.859
59,self_attn.o_proj,w8a8,2048,5120,5120,31.835,40.514,31.831
59,self_attn.o_proj,w8a8-mg1024,2048,5120,5120,35.904,41.771,35.441
59,self_attn.o_proj,w4a8-mg1024,2048,5120,5120,35.904,16.599,17.088
59,self_attn.o_proj,w4a8-pc,2048,5120,5120,31.835,15.349,15.769
59,mlp.gate_proj,w8a8,2048,27648,5120,33.254,40.459,35.75
59,mlp.gate_proj,w8a8-mg1024,2048,27648,5120,35.853,41.685,38.065
59,mlp.gate_proj,w4a8-mg1024,2048,27648,5120,35.853,16.514,19.771
59,mlp.gate_proj,w4a8-pc,2048,27648,5120,33.254,15.314,18.508
59,mlp.up_proj,w8a8,2048,27648,5120,33.254,40.732,32.992
59,mlp.up_proj,w8a8-mg1024,2048,27648,5120,35.853,41.858,35.316
59,mlp.up_proj,w4a8-mg1024,2048,27648,5120,35.853,16.678,17.107
59,mlp.up_proj,w4a8-pc,2048,27648,5120,33.254,15.566,15.971
59,mlp.down_proj,w8a8,2048,5120,27648,20.075,38.818,20.462
59,mlp.down_proj,w8a8-mg1024,2048,5120,27648,28.412,41.7,28.718
59,mlp.down_proj,w4a8-mg1024,2048,5120,27648,28.412,16.543,16.651
59,mlp.down_proj,w4a8-pc,2048,5120,27648,20.075,13.778,12.451
60,self_attn.q_proj,w8a8,2048,5120,5120,27.478,39.484,28.223
60,self_attn.q_proj,w8a8-mg1024,2048,5120,5120,30.908,41.016,31.506
60,self_attn.q_proj,w4a8-mg1024,2048,5120,5120,30.908,15.845,16.78
60,self_attn.q_proj,w4a8-pc,2048,5120,5120,27.478,14.321,15.139
60,self_attn.k_proj,w8a8,2048,1024,5120,27.478,37.884,31.499
60,self_attn.k_proj,w8a8-mg1024,2048,1024,5120,30.908,39.667,34.761
60,self_attn.k_proj,w4a8-mg1024,2048,1024,5120,30.908,14.503,18.988
60,self_attn.k_proj,w4a8-pc,2048,1024,5120,27.478,12.731,17.054
60,self_attn.v_proj,w8a8,2048,1024,5120,27.478,37.739,27.686
60,self_attn.v_proj,w8a8-mg1024,2048,1024,5120,30.908,39.351,30.925
